date,total
2024-03-10,2209976491
2024-03-11,7286282902
2024-03-12,6880096835
2024-03-13,7238725796
2024-03-14,7256356835
2024-03-15,7694033894
2024-03-16,2493224151
2024-03-17,1817524667
2024-03-18,7658050864
2024-03-19,7283220479
2024-03-20,8831013124
2024-03-21,8031630759
2024-03-22,8973454440
2024-03-23,2654839455
2024-03-24,1740098078
2024-03-25,8698696744
2024-03-26,8481544096
2024-03-27,9473914545
2024-03-28,7325011049
2024-03-29,8065560786
2024-03-30,2442385789
2024-03-31,2128966578
2024-04-01,8022965255
2024-04-02,6389177344
2024-04-03,6355056097
2024-04-04,6770982146
2024-04-05,7310257940
2024-04-06,2720308852
2024-04-07,1966950954
2024-04-08,7194642959
2024-04-09,7003639432
2024-04-10,7722303482
2024-04-11,7088364495
2024-04-12,7448482114
2024-04-13,2618179210
2024-04-14,1917514131
2024-04-15,7767482582
2024-04-16,7184563180
2024-04-17,6520511755
2024-04-18,7842373252
2024-04-19,7370990325
2024-04-20,3349640600
2024-04-21,1914406413
2024-04-22,8438407313
2024-04-23,7037272646
2024-04-24,7373369733
2024-04-25,7909020767
2024-04-26,8227576610
2024-04-27,2712308973
2024-04-28,2071534001
2024-04-29,9025055814
2024-04-30,7952786716
2024-05-01,7173660277
2024-05-02,5599980936
2024-05-03,6411398891
2024-05-04,2682286646
2024-05-05,1906071859
2024-05-06,6917215378
2024-05-07,6818685940
2024-05-08,7064415618
2024-05-09,6747522900
2024-05-10,8010275477
2024-05-11,2526840788
2024-05-12,1899202575
2024-05-13,7394499062
2024-05-14,7221307684
2024-05-15,6494951071
2024-05-16,7428296281
2024-05-17,6995244765
2024-05-18,2508792833
2024-05-19,1861141764
2024-05-20,7947860812
2024-05-21,7110646603
2024-05-22,7859788698
2024-05-23,7026382798
2024-05-24,8075229285
2024-05-25,2941327723
2024-05-26,1878270957
2024-05-27,7826484227
2024-05-28,7846832457
2024-05-29,8042127287
2024-05-30,8201235830
2024-05-31,7738457091
2024-06-01,2376908814
2024-06-02,1887161536
2024-06-03,7086281849
2024-06-04,6773115649
2024-06-05,6968005736
2024-06-06,7241058660
2024-06-07,7520598759
2024-06-08,2922505830
2024-06-09,2054137105
2024-06-10,8700085780
2024-06-11,7377887497
2024-06-12,7615267917
2024-06-13,7932387452
2024-06-14,8249071756
2024-06-15,2582050395
2024-06-16,2095283671
2024-06-17,8241405145
2024-06-18,7403138819
2024-06-19,7606020961
2024-06-20,8550556114
2024-06-21,8729994094
2024-06-22,2878466119
2024-06-23,2107983848
2024-06-24,7864721431
2024-06-25,8977945245
2024-06-26,8214075811
2024-06-27,9294443319
2024-06-28,8496390246
2024-06-29,2689022701
2024-06-30,2483802232
2024-07-01,7351857907
2024-07-02,6525395429
2024-07-03,6509064964
2024-07-04,6876209203
2024-07-05,7760356125
2024-07-06,2692274393
2024-07-07,2045000144
2024-07-08,7376551181
2024-07-09,7266424118
2024-07-10,7858712750
2024-07-11,7454501927
2024-07-12,7709882537
2024-07-13,2617788902
2024-07-14,1965085421
2024-07-15,7755413073
2024-07-16,7127267098
2024-07-17,7082422718
2024-07-18,6921818703
2024-07-19,7350275008
2024-07-20,3412556569
2024-07-21,2014532124
2024-07-22,8552978828
2024-07-23,7673250145
2024-07-24,7620361501
2024-07-25,7034624912
2024-07-26,7778931384
2024-07-27,2668535032
2024-07-28,2013528688
2024-07-29,8560310491
2024-07-30,9107029914
2024-07-31,7783282345
2024-08-01,7023255758
2024-08-02,6409482525
2024-08-03,2325415250
2024-08-04,1832616744
2024-08-05,6494657378
2024-08-06,6272505275
2024-08-07,6311324290
2024-08-08,6085747723
2024-08-09,6887325239
2024-08-10,3053111738
2024-08-11,1812902246
2024-08-12,5996370912
2024-08-13,5991145461
2024-08-14,5747410663
2024-08-15,6284777850
2024-08-16,5436566287
2024-08-17,2209319565
2024-08-18,1807893486
2024-08-19,6068216270
2024-08-20,6726141755
2024-08-21,5519244535
2024-08-22,6483807976
2024-08-23,6181671266
2024-08-24,2334408866
2024-08-25,2046415846
2024-08-26,6853263069
2024-08-27,6703169469
2024-08-28,6735242926
2024-08-29,7504318895
2024-08-30,6826918251
2024-08-31,2105880171
2024-09-01,2024172323
2024-09-02,6682032877
2024-09-03,6025461039
2024-09-04,6347737494
2024-09-05,6953026473
2024-09-06,6999044098
2024-09-07,2615434592
2024-09-08,1886944866
2024-09-09,7381293751
2024-09-10,7962420414
2024-09-11,5932339770
2024-09-12,7096846310
2024-09-13,7445711990
2024-09-14,2708742359
2024-09-15,2050555155
2024-09-16,7776123499
2024-09-17,7082616704
2024-09-18,6984379783
2024-09-19,7469893963
2024-09-20,9301671007
2024-09-21,2764492137
2024-09-22,1920577946
2024-09-23,8339513273
2024-09-24,7335327041
2024-09-25,8366227377
2024-09-26,8311590481
2024-09-27,9188309575
2024-09-28,2808520587
2024-09-29,2072570994
2024-09-30,8169855085
2024-10-01,7018941534
2024-10-02,6151967025
2024-10-03,6728940140
2024-10-04,7176218065
2024-10-05,2701652133
2024-10-06,1764696741
2024-10-07,7623103613
2024-10-08,7229956197
2024-10-09,6794315942
2024-10-10,8094048838
2024-10-11,7155765431
2024-10-12,2714040330
2024-10-13,1786416254
2024-10-14,8082658109
2024-10-15,7564109039
