date,columna1,columna2,columna3,columna4,columna5,columna6,columna7,columna8,columna9,columna10,columna11,columna12,columna13,columna14,columna15,columna16,columna17,columna18,columna19,columna20,columna21,columna22,columna23,columna24,columna25,columna26,columna27,columna28,columna29,columna30,columna31,columna32,columna33
2020-09-08,2780124873,2373028205,576297179,155093618,24267744,16381385,24874049,55828425,42815187,41190135,48008770,31257028,90378142,12498983,22673986,11029727,267076538,131305163,68612462,29896114,32796587,1296037758,160524587,809193239,326319932,190329461,21633713,114356758,61658240,17290109,7522669,9767440,82018076
2020-09-09,2734244085,2366214714,562540559,168563406,27641209,17409082,26047942,48963461,14286001,40556287,58787461,21558057,83759242,13508819,29782892,11676700,204431934,151457872,101636200,17170856,32650816,1347726592,161140409,821881334,364704849,222234101,19240719,123230029,50809888,13569019,6216794,7352225,87263979
2020-09-10,3845549061,3176071296,852277645,214112398,30726036,21035448,52453695,90296078,41268654,85007753,83793456,20115779,121731958,18208849,31000350,42527191,474086000,152171337,94029965,20649709,37491663,1691683301,178458553,1141303881,371920867,233243176,20311252,118366439,65209302,16946875,9170465,7776410,188835492
2020-09-11,2557848046,2211028143,580172127,180717922,23569632,17612649,18463364,38592564,25996808,50646521,64260322,12919029,95932750,14588962,23889136,12982468,192640755,108730610,51156866,22332856,35240888,1259686754,163241989,754879749,341565016,216501051,23407226,101656739,39911157,17995350,8484482,9510868,59898082
2020-09-12,944580604,894645800,107561239,53958731,2515756,3322670,5391662,1459492,3512665,3616767,2590593,6035164,22217580,1326650,600483,1013026,27330598,4145620,1970871,1414047,760702,637212528,11868554,222911121,402432853,290488853,15100998,96843002,54302678,16514126,7169846,9344280,46716181
2020-09-13,415659091,381801469,71154605,27836213,216282,1477262,5064859,5353107,967107,4809613,8538212,3707965,10300985,2557114,175457,150429,13226514,1341019,932157,42051,366811,177433593,1312766,75908525,100212302,38883640,13651048,47677614,10359134,16697771,9202854,7494917,86375768
2020-09-14,3155436526,2728555673,667439447,184265366,26090878,25024413,27644605,64084944,24191178,63289096,77491545,13954168,100363296,18942309,23617322,18480327,212248506,143774545,73164054,18979046,51631445,1451094104,175958934,881856973,393278197,246499387,24786828,121991982,164886919,14485847,8799738,5686109,70553311
2020-09-15,4633766911,4068288672,1238060715,224595332,17844370,35271805,72180087,99047804,46826895,162040161,130165398,70743638,219885599,27647672,86311882,45500072,328424183,195483722,89515600,35886691,70081431,2019841083,297026555,1334831087,387983441,218094343,37436431,132452667,121578731,14838569,6517829,8320740,140244786
2020-09-16,2935231727,2527820430,659884675,178056184,33059500,20169865,23506642,51603571,51808545,50734817,69909824,22867307,86040073,16119185,41295922,14713240,254173897,117430168,61398725,20334111,35697332,1439696927,220631118,863966557,355099252,208662043,26796197,119641012,58837673,13059166,5288117,7771049,102219206
2020-09-17,3004012552,2460428586,662424332,181829013,33767508,14436353,19260671,55707460,42336093,49201886,74146990,19066924,113509196,13463477,31494252,14204509,226186734,132894726,90155523,10111629,32627574,1392849377,221515491,823599629,347734257,213539625,18785934,115408698,46025602,14595751,6677013,7918738,51066688
2020-09-18,3396007959,2901439336,802632164,239446092,31662915,22043731,26585776,59444702,35423696,63387952,84537210,29430166,115550310,18221117,40190913,36707584,323129727,134546315,67999281,23940461,42606573,1540791191,217102562,923073284,400615345,261993303,21358580,117263462,51948100,16005380,6671911,9333469,181705532
2020-09-19,967813498,931488276,114531215,55067936,9882704,3293505,4978894,1681625,714390,3670747,3318004,6665761,22482787,1252474,385674,1136714,9290074,2701836,1415557,239674,1046605,654261926,16302903,224425736,413533287,291266266,14038700,108228321,14793300,14757193,5512136,9245057,109318938
2020-09-20,727133953,684282454,144824869,33530970,259692,1865180,13513865,29246362,2165212,28339864,14540226,4799371,9402133,3199288,2323101,1639605,18170278,29144902,20838103,1498517,6808282,389646213,5273289,276662579,107710345,36888617,13297179,57524549,26644341,14423165,6671675,7751490,29778215
2020-09-21,3340149473,2894843104,645700842,178667918,6157789,25957415,22656837,60859104,48277263,56168977,74333601,23638429,84532952,17010330,30134123,17306104,162659971,128620002,65759012,18696665,44164325,1515135896,215573896,917658567,381903433,226122713,23477950,132302770,100571453,16604303,6228040,10376263,291494746
2020-09-22,3336536049,2940136840,689198447,182890738,30806928,20512192,25437111,56302457,45176113,52683522,78850915,24494285,102772391,15947681,41718334,11605780,221007544,131691554,72558084,22515082,36618388,1446681870,214626494,882239595,349815781,202507315,19125594,128182872,48128159,13195683,4198888,8996795,140661911
2020-09-23,3053906358,2700845511,748793422,179231756,56819570,22512126,21752481,48312572,51785924,48588902,70635002,34550900,97393295,13094744,65873554,38242596,185187432,142288006,69331755,28718617,44237634,1427424007,207853302,881744545,337826160,194424379,19766213,123635568,46383758,14879975,5809101,9070874,116350052
2020-09-24,3039514955,2740469465,693060302,202439218,27873349,18335851,20560526,61182885,50619093,48071983,66419511,25654036,112222931,13573269,32182456,13925194,134882564,164732034,101650664,20366414,42714956,1334888802,208884328,791748818,334255656,205867939,21721059,106666658,47070780,10398019,4231401,6166618,295080531
2020-09-25,4276704717,3828282574,876918079,250967929,38787434,24653986,35537130,72413763,42072161,88527811,94378348,29938324,115627632,21672995,50928920,11411646,129403910,194592861,99284399,24193968,71114494,1988262803,274214388,1303711796,410336619,259555904,23017658,127763057,77046008,16590263,7018074,9572189,388652814
2020-09-26,952506587,902212350,138834891,49441676,8985097,3535197,5203446,3879785,3052532,3581815,4091398,8278353,47201617,1246137,138961,198877,15746311,5665882,1759781,2507015,1399086,659262811,34791488,214140853,410330470,290702543,14565514,105062413,15649134,14390311,4937845,9452466,43674857
2020-09-27,376951190,342435312,68067801,31615894,955670,1832237,5374152,2592714,1186050,4057805,2701647,3291128,10314624,2656470,821305,668105,8391845,4361188,1904663,1689915,766610,170962302,2507086,75739509,92715707,35284554,12504591,44926562,29978491,13979569,6386746,7592823,30167200
2020-09-28,3889891838,3445288332,809609976,213817379,27983555,26617445,32644555,78349571,51660400,65810194,84928111,42232944,114794671,19635141,30681274,20454736,185149768,245170914,148240636,33837853,63092425,1785743259,299630501,1065781922,420330836,269352801,20813509,130164526,68153334,15769207,6255220,9513987,226052026
2020-09-29,3758398544,3352805276,829228036,182165820,40251936,25197306,27500093,70077322,57048465,71696746,88639731,40415931,125244658,16650272,43345036,40994720,186711824,228120889,111424784,44536200,72159905,1753295418,352725029,1056543717,344026672,208933161,21906196,113187315,74806317,13304407,4548553,8755854,120687147
2020-09-30,20579160655,18926447898,4671262301,1076117878,156100674,78339157,254416723,587405184,155512494,446283922,490277812,118547078,364641507,118289894,154940638,670389340,275922431,1494166644,734614192,297780358,461772094,7130314511,741304308,4788922961,1600087242,665809978,458633684,475643580,1618900339,141399014,14233619,127165395,852946427
2020-10-01,4935366919,3902472738,600717025,153168760,18543297,13180034,15437686,43264937,41378727,35919747,97155654,23827762,59331465,14262525,82298001,2948430,324355087,302070787,191091673,40338516,70640598,1552894490,191556307,952150294,409187889,244648446,28653854,135885589,94674682,24717700,7851671,16866029,692898591
2020-10-02,2771603970,2358229596,607330966,183952275,26431780,18490965,17417874,50711678,32237551,45140660,70290563,16052898,101797712,13977331,27188590,3641089,210499962,135712251,90651291,21668390,23392570,1320612293,144664492,764264374,411683427,269601320,22653907,119428200,38454177,24668059,4758913,19909146,65839719
2020-10-03,907437096,859063986,106025642,39177566,10323510,3005803,2325017,2112483,6970412,2689911,1609007,4343224,30964425,982148,192209,1329927,15279800,2329248,443824,320997,1564427,661939522,12653768,192771130,456514624,323357008,13997266,119160350,11012691,13999982,3994368,10005614,38685954
2020-10-04,500583486,434583960,45633031,22795383,220252,1295942,2364926,1609745,373204,2361291,2517671,975752,8424861,1385798,772735,535471,43584030,2712414,982945,144488,1584981,145322248,764052,54848805,89709391,40213361,11221508,38274522,13771901,12039821,4657397,7382424,200676496
2020-10-05,3481038670,2737247185,689575659,179858926,25406788,21572713,20547748,53136629,36815520,49314919,74537390,17573089,131240506,13159212,59816276,6595943,272832551,167379150,103835894,23896874,39646382,1419362055,176199672,837368654,405793729,233641416,21269192,150883121,71191755,10005077,4793117,5211960,144878709
2020-10-06,2798718361,2440630032,629105788,184434205,23979686,22343470,19132882,46144065,52552414,41647475,65053983,17524486,87519459,11112535,30543833,27117295,186546151,154807111,93755860,20332820,40718431,1344829392,183581680,809233142,352014570,208673979,20286126,123054465,48342548,9072544,3668037,5404507,70402385
2020-10-07,2995819148,2509679766,644829267,195289649,25295061,14666898,18419105,50644955,36645222,42416680,61243938,22282091,86503800,14669964,35721602,41030302,260483726,142066653,83178834,21435659,37452160,1348846432,172165720,837516576,339164136,196305166,22192773,120666197,60268643,9506690,3963715,5542975,96127305
2020-10-08,3319312735,2789964151,732670368,200712022,51631131,21554808,36893156,56710733,12369672,63068510,73076506,28215132,117918814,18432447,34617196,17470241,362079113,146102766,70902597,35154534,40045635,1463659884,202934574,879877855,380847455,226222400,23942446,130682609,61502318,12017470,4277705,7739765,122439200
2020-10-09,3291120112,2816676369,725225368,238994867,25055495,18278155,25729758,53775891,37938449,52388588,81251473,30763470,107348780,15371333,28958385,9370724,292405557,150875592,75112921,33013527,42749144,1497051544,185849972,919449022,391752550,241767824,22708023,127276703,54921271,16216466,6201172,10015294,175651292
2020-10-10,1412812267,1342315327,232091889,73151110,2738461,4026417,16050337,31363707,6053018,33966262,11485682,9856701,34650112,2174537,4424856,2150689,29118068,12922237,8826364,572659,3523214,982053005,22599886,482996788,476456331,334465161,15458916,126532254,23696417,14900315,5748473,9151842,15297595
2020-10-11,324316857,284346409,52772203,19419493,7311,1209793,4413629,7456522,437581,3728135,1253523,3474200,8889568,2363890,47780,70778,24303534,8592948,1667676,4758026,2167246,176120289,1583648,61132326,113404315,43185568,12367778,57850969,10999502,13784022,5192870,8591152,4990958
2020-10-12,643818595,601675327,98067781,32200606,286086,2773918,2508394,9727415,1905765,10429279,9833426,2551944,18960300,1609745,3181204,2099699,11912698,8728717,5264426,1493738,1970553,322230329,14082077,161205971,146942281,75093111,13203627,58645543,23174819,15311011,7093817,8217194,103325907
2020-10-13,3628423274,3062159658,753918552,227436761,31411309,26696999,28792097,68156442,46225751,56193176,81541224,20275613,101305635,17523798,26442773,21916974,333115523,144463193,72241912,36132057,36089224,1582855592,198059073,981593828,403202691,251943174,20494498,130765019,212128940,9242839,3507938,5734901,176558348
2020-10-14,3313841756,2878494644,774696502,206885812,11320792,21210000,29193195,56876419,90451904,48346152,67292520,44353589,101708443,16803580,40524377,39729719,233861175,163060570,82152006,38622740,42285824,1513404828,212725245,928573018,372106565,217494083,22541629,132070853,72723872,12054182,4379905,7674277,103584133
2020-10-15,4619854505,4208640984,1199594902,251498655,33328825,28394083,74709059,102278442,47490088,156009152,140774760,52049982,194622966,27766220,56205023,34467647,168176500,180408853,92746324,31071775,56590754,2153027125,324141976,1409171051,419714098,227999480,37882937,153831681,144468612,13272031,4549863,8722168,133709914
2020-10-16,3488418158,2985390956,840892418,280543623,34767845,21056753,30487037,66008445,32824815,68476347,96931573,20722342,116640965,22670509,33438805,16323359,302394724,131802725,74330877,21153930,36317918,1645021470,227511320,985447311,432062839,265556278,30687461,135819100,55475147,14061321,5043769,9017552,106594672
2020-10-17,893888529,846054950,125072624,56448004,8906793,2605714,3522108,1146874,4446812,4050654,4594042,3619680,31664819,1729259,1655884,681981,15029269,3187554,1867796,196442,1123316,665228119,15680925,226900761,422646433,301905691,13676201,107064541,14879607,11168416,3028213,8140203,8532876
2020-10-18,328542730,297440771,73609482,26641832,174847,1294242,4889357,310372,2140695,4312528,8826397,4633379,13219750,2461326,1061429,3643328,13193162,2772562,1716514,511641,544407,167356283,1995032,69182273,96178978,35134122,11144347,49900509,17662875,15179947,3694852,11485095,5569540
2020-10-19,3463840651,3023924854,772465285,217015306,38775593,22792698,21265858,64484584,44205599,61147826,92061231,23946428,124856862,16417716,29294230,16201354,211409346,162519859,91709739,24487180,46322940,1525624295,221586361,909533866,394504068,233582665,18905329,142016074,72087261,9023372,3823237,5200135,268006957
2020-10-20,3500569411,3170601002,818386194,210769754,31877521,23404102,33424831,62117193,45467827,78853500,81822495,26402361,136247516,17642254,33449746,36907094,132599621,163357471,82161214,24769074,56427183,1680555400,251918168,1089053127,339584105,198925605,22654305,118004195,103512537,8654570,3977094,4677476,132135329
2020-10-21,3119658102,2822340407,709098544,190993693,30831531,23955475,21519785,51852174,47132380,49522665,60317857,22066737,149405974,15840836,34426587,11232850,117461991,143006320,81074803,21869934,40061583,1423258989,236704629,847346586,339207774,200564012,21701956,116941806,52973610,8368216,2622137,5746079,249131115
2020-10-22,3464311513,3076729432,699052173,192809441,29486720,15898314,30863021,55134872,46308311,56434678,57815453,23375413,109004219,14929318,54876437,12115976,202631350,128887672,65130440,25774496,37982736,1505252534,250970767,917310921,336970846,209747031,18753280,108470535,50790567,12908839,5804221,7104618,166955177
